,id,id_test,id_train,specie_test,specie_train,score,score_sum,score_norm,score_norm_mean
290,291,2621,2626,9,9,0.4263439241730552,2.4636849746911382,0.17305131482019293,0.2
291,292,518,519,9,9,0.1650186350957905,1.180518787122132,0.13978484450728043,0.2
292,293,527,524,9,9,0.29422503878652617,1.6999332705380221,0.17308034608523493,0.2
293,294,2653,2651,9,9,0.3305180355042886,2.3758029856249,0.13911845279433113,0.18749618019181116
294,295,513,575,9,9,0.16123466829919555,1.0969771215470736,0.14698088513624177,0.2
295,296,562,561,9,9,0.18281564938387224,1.4836776576383657,0.1232179027854796,0.2
296,297,527,524,9,9,0.29422503878652617,1.6999332705380221,0.17308034608523493,0.2
297,298,518,519,9,9,0.1650186350957905,1.180518787122132,0.13978484450728043,0.2
298,299,1162,1177,9,9,0.2035021035872501,1.4784124137491481,0.13764907660047532,0.17840747521638603
299,300,2635,2633,9,9,0.26428718860214806,3.0868595909812724,0.08561684806600958,0.19156856840689612
